tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,group
2780377,1,-200010744,CrAssphage sp. C0521BD4,,viruses,True,,,,6.948401172890118,6.0,,,89.2242,53.1667,10^-15.6137,,,,,,37.058139588747295,32.0,1.0,32.0,56.221,217.0,10^-79.4123,,,,,,0,virus-phage
2772084,1,-200010744,crAssphage cr4_1,,viruses,True,,,,,,,,,,,,,,,,1.158066862148353,1.0,,,41.7,48.0,10^-4.06399,,,,,,0,virus-phage
2772078,1,-200010744,crAssphage cr271_1,,viruses,True,,,,3.474200586445059,3.0,,,91.209,55.3333,10^-17.5611,,,,,,6.948401172890118,6.0,1.0,6.0,70.588,51.0,10^-19.8097,,,,,,0,virus-phage
2772076,1,-200010744,crAssphage cr128_1,,viruses,True,,,,,,,,,,,,,,,,6.948401172890118,6.0,1.0,6.0,62.222,45.0,10^-12.0159,,,,,,0,virus-phage
2772071,1,-200010744,crAssphage cr111_1,,viruses,True,,,,,,,,,,,,,,,,2.316133724296706,2.0,,,65.55,46.5,10^-11.0058,,,,,,0,virus-phage
2772070,1,-200010744,crAssphage cr110_1,,viruses,True,,,,20.845203518670356,18.0,,,95.1065,40.1875,10^-12.222,,,,,,229.2972387053739,198.0,2.0,197.0,45.0318,472.5,10^-213.824,,,,,,0,virus-phage
2772067,1,-200010744,crAssphage cr11_1,,viruses,True,,,,22.00327038081871,19.0,,,93.7606,49.1579,10^-15.9437,,,,,,108.85828504194518,94.0,1.0,94.0,40.116,172.0,10^-30.3883,,,,,,0,virus-phage
2772065,1,-200010744,crAssphage cr3_1,,viruses,True,,,,8.106468035038471,7.0,,,86.4291,91.1429,10^-29.5303,,,,,,2526.901893207706,2182.0,15.0,2182.0,51.8969,415.107,10^-163.32,,,,,,0,virus-phage
2772061,1,-200010744,crAssphage cr107_1,,viruses,True,,,,,,,,,,,,,,,,82.22274721253306,71.0,1.0,71.0,44.595,74.0,10^-15.1561,,,,,,0,virus-phage
2718472,1,-200010744,CrAssphage LMMB,,viruses,True,,,,4.632267448593412,4.0,,,81.908,110.0,10^-34.4115,,,,,,88.01308152327483,76.0,2.0,76.0,48.6168,145.13,10^-35.9986,,,,,,0,virus-phage
2674973,1,-200010744,Xanthomonas phage Tabio,,viruses,True,,,,,,,,,,,,,,,,4.632267448593412,4.0,1.0,4.0,51.316,76.0,10^-18.3206,,,,,,0,virus-phage
2507125,1,-200010744,CrAssphage ZA,,viruses,True,,,,4.632267448593412,4.0,,,86.761,60.5,10^-17.8334,,,,,,,,,,,,,,,,,,0,virus-phage
2212563,1,-200010744,CrAssphage sp.,,viruses,True,,,,265.1973114319728,229.0,1.0,224.0,85.8813,190.005,10^-47.7491,,,,,,1559.9160633138315,1347.0,10.0,1346.0,36.8147,623.344,10^-109.046,,,,,,0,virus-phage
1978012,1,-200010744,CrAssphage YS1-2_2437,,viruses,True,,,,2.316133724296706,2.0,,,84.8765,73.5,10^-22.5542,,,,,,,,,,,,,,,,,,0,virus-phage
1978011,1,-200010744,CrAssphage GF1-2_000079F,,viruses,True,,,,6.948401172890118,6.0,,,96.0738,44.0,10^-14.893,,,,,,,,,,,,,,,,,,0,virus-phage
1978010,1,-200010744,CrAssphage FA1-2_000172F,,viruses,True,,,,6.948401172890118,6.0,,,85.3398,73.8333,10^-23.0128,,,,,,,,,,,,,,,,,,0,virus-phage
1978009,1,-200010744,CrAssphage ES_ALL_000190F,,viruses,True,,,,6.948401172890118,6.0,,,83.7632,65.2,10^-17.4577,,,,,,,,,,,,,,,,,,0,virus-phage
1978008,1,-200010744,CrAssphage apr34_000142F,,viruses,True,,,,2.316133724296706,2.0,,,97.436,39.0,10^-12.8775,,,,,,,,,,,,,,,,,,0,virus-phage
1784982,1,-200010744,Pseudomonas phage O4,,viruses,True,,,,,,,,,,,,,,,,3.474200586445059,3.0,,,55.405,74.0,10^-21.644,,,,,,0,virus-phage
1461743,1,-200010744,Vibrio phage PVA1,,viruses,True,,,,1.158066862148353,1.0,,,100.0,40.0,10^-14.925,,,,,,,,,,,,,,,,,,0,virus-phage
1211417,1,-200010744,uncultured crAssphage,,viruses,True,,,,,,,,,,,,,,,,199.18750028951672,172.0,2.0,171.0,40.4992,207.086,10^-32.0852,,,,,,0,virus-phage
2711163,1,-202169529,Vibrio phage vB_VcorM_GR28A,,viruses,True,,,,,,,,,,,,,,,,1.158066862148353,1.0,,,51.2,43.0,10^-6.08991,,,,,,0,virus-phage
2650877,1,-202169529,Stenotrophomonas phage Mendera,,viruses,True,,,,,,,,,,,,,,,,15.054869207928588,13.0,2.0,8.0,49.0903,75.9231,10^-17.0216,,,,,,0,virus-phage
2601680,1,-202169529,Stenotrophomonas phage Moby,,viruses,True,,,,,,,,,,,,,,,,8.106468035038471,7.0,1.0,6.0,52.6857,69.5714,10^-14.7369,,,,,,0,virus-phage
2584487,1,-202169529,Vibrio phage VAP7,,viruses,True,,,,,,,,,,,,,,,,3.474200586445059,3.0,,,50.0,126.0,10^-35.1029,,,,,,0,virus-phage
2555548,1,-202169529,Stenotrophomonas phage YB07,,viruses,True,,,,,,,,,,,,,,,,24.319404105115414,21.0,2.0,16.0,54.235,145.095,10^-51.094,,,,,,0,virus-phage
1785960,1,-202169529,Ralstonia phage RSP15,,viruses,True,,,,,,,,,,,,,,,,1.158066862148353,1.0,,,52.1,48.0,10^-5.5817,,,,,,0,virus-phage
2660694,1,-202731643,Vibrio phage vB_VhaP_VH-5,,viruses,True,,,,,,,,,,,,,,,,1.158066862148353,1.0,,,72.0,50.0,10^-17.644,,,,,,0,virus-phage
2575261,1,-202731690,Pantoea phage vB_PagS_AAS21,,viruses,True,,,,,,,,,,,,,,,,1.158066862148353,1.0,,,44.9,49.0,10^-7.1986,,,,,,0,virus-phage
2767554,1,2733184,Microbacterium phage Aesir,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,55.3,47.0,10^-8.61979,,,,,,0,virus-phage
2660690,1,2733184,Microbacterium phage Hiddenleaf,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,55.3,47.0,10^-8.61979,,,,,,0,virus-phage
2686081,1,2733171,Arthrobacter phage LittleTokyo,,viruses,True,,,,0.4003164091072217,1.0,,,87.692,65.0,10^-20.8898,,,,,,,,,,,,,,,,,,0,virus-phage
2713286,1,2733127,Salmonella phage brorfarstad,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,62.0,50.0,10^-4.90658,,,,,,0,virus-phage
1815521,1,2733110,Synechococcus phage S-WAM1,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,57.8,45.0,10^-6.66756,,,,,,0,virus-phage
2686250,1,2560245,Flavobacterium phage vB_FspS_laban6-1,,viruses,True,,,,0.4003164091072217,1.0,,,95.122,41.0,10^-12.8557,,,,,,,,,,,,,,,,,,0,virus-phage
1923890,1,2560215,Ralstonia phage RP31,,viruses,True,,,,,,,,,,,,,,,,1.200949227321665,3.0,,,59.2667,44.0,10^-6.8057,,,,,,0,virus-phage
2234036,1,1980928,Staphylococcus phage Quidividi,,viruses,True,,,,0.4003164091072217,1.0,,,81.928,83.0,10^-23.5284,,,,,,0.4003164091072217,1.0,,,45.8,48.0,10^-7.21538,,,,,,0,virus-phage
2282408,1,1918010,Bacillus phage Maceta,,viruses,True,,,,0.4003164091072217,1.0,,,91.549,71.0,10^-27.7133,,,,,,,,,,,,,,,,,,0,virus-phage
2794361,1,1636618,Campylobacter phage F336,,viruses,True,,,,,,,,,,,,,,,,10.007910227680544,25.0,2.0,25.0,49.3918,113.783,10^-25.6243,,,,,,0,virus-phage
2136799,1,1636618,Campylobacter phage CP39,,viruses,True,,,,,,,,,,,,,,,,6.805378954822769,17.0,1.0,17.0,50.769,130.0,10^-32.8827,,,,,,0,virus-phage
2776767,1,1636617,Campylobacter phage F379,,viruses,True,,,,,,,,,,,,,,,,4.003164091072217,10.0,1.0,10.0,50.382,131.0,10^-26.5513,,,,,,0,virus-phage
2484208,1,1623284,Mycobacterium phage BaboJay,,viruses,True,,,,1.6012656364288869,4.0,1.0,4.0,82.5,120.0,10^-18.8097,,,,,,,,,,,,,,,,,,0,virus-phage
1262539,1,1198137,Vibrio phage VH7D,,viruses,True,,,,0.4003164091072217,1.0,,,94.444,36.0,10^-9.48129,,,,,,,,,,,,,,,,,,0,virus-phage
2601632,1,680115,Pseudomonas phage vB_PaeM_PS119XW,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,46.7,45.0,10^-7.19586,,,,,,0,virus-phage
2562177,1,680115,Pseudomonas phage PA1C,,viruses,True,,,,,,,,,,,,,,,,2.40189845464333,6.0,1.0,6.0,49.057,53.0,10^-10.1158,,,,,,0,virus-phage
2530023,1,680115,Pseudomonas phage Psa21,,viruses,True,,,,,,,,,,,,,,,,1.200949227321665,3.0,,,47.3853,71.3333,10^-12.9173,,,,,,0,virus-phage
2499142,1,680115,Pseudomonas phage PA02,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,45.7,46.0,10^-3.11182,,,,,,0,virus-phage
198110,1,680115,Pseudomonas phage 201phi2-1,,viruses,True,,,,,,,,,,,,,,,,1.200949227321665,3.0,,,56.5,44.3333,10^-5.8404,,,,,,0,virus-phage
2558593,1,-200,Streptococcus satellite phage Javan256,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,98.0,49.0,10^-25.6073,,,,,,0,virus-phage
2558549,1,-200,Streptococcus satellite phage Javan160,,viruses,True,,,,2.0015820455361086,5.0,1.0,4.0,85.894,378.6,10^-105.259,,,,,,,,,,,,,,,,,,0,virus-phage
2100421,1,-200,uncultured Caudovirales phage,,viruses,True,,,,0.8006328182144434,2.0,,,92.2065,38.5,10^-9.79527,,,,,,117.29270786841596,293.0,6.0,272.0,33.666,532.232,10^-50.987,,,,,,0,virus-phage
1868660,1,-200,uncultured Mediterranean phage,,viruses,True,,,,0.4003164091072217,1.0,,,92.105,38.0,10^-9.45781,,,,,,8.006328182144435,20.0,1.0,20.0,39.344,122.0,10^-17.9393,,,,,,0,virus-phage
1168837,1,-200,environmental Halophage eHP-35,,viruses,False,,,,0.4003164091072217,1.0,,,90.909,44.0,10^-12.1389,,,,,,,,,,,,,,,,,,0,virus-phage
697872,1,-200,Treponema phage phi td1,,viruses,True,,,,0.8006328182144434,2.0,,,90.8695,129.5,10^-60.7384,,,,,,,,,,,,,,,,,,0,virus-phage
658056,1,-200,Clostridium phage D-1873,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,48.0,50.0,10^-4.48017,,,,,,0,virus-phage
278008,1,-200,uncultured phage,,viruses,True,,,,4.80379690928666,12.0,1.0,9.0,90.8003,68.75,10^-16.2888,,,,,,,,,,,,,,,,,,0,virus-phage
38018,1,-200,Bacteriophage sp.,,viruses,True,,,,8.806961000358879,22.0,,,87.9413,134.55,10^-43.8221,,,,,,5.204113318393882,13.0,,,82.8492,57.0,10^-21.7298,,,,,,0,virus-phage
1474867,1,-200010501,Aureococcus anophagefferens virus,,viruses,False,,,,2.0015820455361086,5.0,,,88.5948,51.4,10^-13.3314,,,,,,0.4003164091072217,1.0,,,66.7,30.0,10^-3.05159,,,,,,0,virus-phage
2769337,1,-200010662,Xanthomonas phage Xoo-sp14,,viruses,True,,,,,,,,,,,,,,,,1.200949227321665,3.0,,,53.8333,45.0,10^-6.2463,,,,,,0,virus-phage
2759731,1,-200010662,Ralstonia phage Hyacinthe,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,72.5,40.0,10^-10.6925,,,,,,0,virus-phage
2743402,1,-200010662,Ralstonia phage RP13,,viruses,True,,,,,,,,,,,,,,,,2.0015820455361086,5.0,1.0,4.0,61.604,66.6,10^-23.469,,,,,,0,virus-phage
2704031,1,-200010662,Alteromonas phage vB_AmeM_PT11-V22,,viruses,True,,,,,,,,,,,,,,,,0.8006328182144434,2.0,,,63.8,47.0,10^-8.16368,,,,,,0,virus-phage
2695847,1,-200010662,Escherichia phage ESSI2_ev239,,viruses,True,,,,0.4003164091072217,1.0,,,97.674,43.0,10^-15.5798,,,,,,,,,,,,,,,,,,0,virus-phage
2606591,1,-200010662,Acinetobacter phage BS46,,viruses,True,,,,,,,,,,,,,,,,0.8006328182144434,2.0,,,80.556,36.0,10^-13.8477,,,,,,0,virus-phage
2575324,1,-200010662,Aeromonas phage CF8,,viruses,True,,,,,,,,,,,,,,,,0.8006328182144434,2.0,,,78.6,49.0,10^-15.7472,,,,,,0,virus-phage
2570913,1,-200010662,Roseburia phage Shimadzu,,viruses,True,,,,0.4003164091072217,1.0,,,100.0,40.0,10^-14.925,,,,,,,,,,,,,,,,,,0,virus-phage
2283011,1,-200010662,Vibrio phage BONAISHI,,viruses,True,,,,,,,,,,,,,,,,0.8006328182144434,2.0,,,72.4,29.0,10^-5.69897,,,,,,0,virus-phage
1958921,1,-200010662,Vibrio phage pVa-21,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,40.8,49.0,10^-5.03621,,,,,,0,virus-phage
1881414,1,-200010662,Vibrio phage 1.005.O._10N.286.48.F2,,viruses,True,,,,,,,,,,,,,,,,0.4003164091072217,1.0,,,63.6,44.0,10^-6.81248,,,,,,0,virus-phage
1815509,1,-200010662,Bacillus phage AR9,,viruses,True,,,,,,,,,,,,,,,,5.604429727501104,14.0,1.0,9.0,37.1806,107.786,10^-12.5996,,,,,,0,virus-phage
1739968,1,-200010662,Bacillus phage vB_BpuM-BpSp,,viruses,True,,,,,,,,,,,,,,,,8.006328182144435,20.0,2.0,20.0,35.4326,194.438,10^-22.5058,,,,,,0,virus-phage
